2025-01-26 15:35:00,224 - dqn - INFO - Hyperparameters: {'epsilon': 1.0, 'epsilon_decay': 0.995, 'epsilon_min': 0.01, 'gamma': 0.7, 'batch_size': 64, 'learning_rate': 0.02, 'target_update': 100, 'n_steps': 4}
2025-01-26 15:35:00,225 - dqn - INFO - Device: cpu
2025-01-26 15:35:01,279 - dqn - INFO - Finished episode 0; total score 60; avg score 60; epsilon 1.0000000000
2025-01-26 15:35:02,451 - dqn - INFO - Finished episode 1; total score 75; avg score 68; epsilon 0.9950000000
2025-01-26 15:35:04,909 - dqn - INFO - Finished episode 2; total score 135; avg score 90; epsilon 0.9900250000
2025-01-26 15:35:06,507 - dqn - INFO - Finished episode 3; total score 75; avg score 86; epsilon 0.9850748750
2025-01-26 15:35:08,848 - dqn - INFO - Finished episode 4; total score 140; avg score 97; epsilon 0.9801495006
2025-01-26 15:35:10,463 - dqn - INFO - Finished episode 5; total score 60; avg score 91; epsilon 0.9752487531
2025-01-26 15:35:11,836 - dqn - INFO - Finished episode 6; total score 20; avg score 81; epsilon 0.9703725094
2025-01-26 15:35:13,512 - dqn - INFO - Finished episode 7; total score 135; avg score 88; epsilon 0.9655206468
2025-01-26 15:35:15,882 - dqn - INFO - Finished episode 8; total score 160; avg score 96; epsilon 0.9606930436
2025-01-26 15:35:18,211 - dqn - INFO - Finished episode 9; total score 125; avg score 98; epsilon 0.9558895784
2025-01-26 15:35:19,851 - dqn - INFO - Finished episode 10; total score 50; avg score 94; epsilon 0.9511101305
2025-01-26 15:35:21,423 - dqn - INFO - Finished episode 11; total score 105; avg score 95; epsilon 0.9463545798
2025-01-26 15:35:22,700 - dqn - INFO - Finished episode 12; total score 80; avg score 94; epsilon 0.9416228069
2025-01-26 15:35:25,564 - dqn - INFO - Finished episode 13; total score 365; avg score 113; epsilon 0.9369146929
2025-01-26 15:35:27,697 - dqn - INFO - Finished episode 14; total score 160; avg score 116; epsilon 0.9322301194
2025-01-26 15:35:29,699 - dqn - INFO - Finished episode 15; total score 80; avg score 114; epsilon 0.9275689688
2025-01-26 15:35:32,811 - dqn - INFO - Finished episode 16; total score 215; avg score 120; epsilon 0.9229311240
2025-01-26 15:35:34,978 - dqn - INFO - Finished episode 17; total score 95; avg score 119; epsilon 0.9183164684
2025-01-26 15:35:36,661 - dqn - INFO - Finished episode 18; total score 50; avg score 115; epsilon 0.9137248860
2025-01-26 15:35:38,052 - dqn - INFO - Finished episode 19; total score 90; avg score 114; epsilon 0.9091562616
2025-01-26 15:35:39,850 - dqn - INFO - Finished episode 20; total score 80; avg score 112; epsilon 0.9046104803
2025-01-26 15:35:42,466 - dqn - INFO - Finished episode 21; total score 385; avg score 125; epsilon 0.9000874279
2025-01-26 15:35:46,209 - dqn - INFO - Finished episode 22; total score 215; avg score 128; epsilon 0.8955869907
2025-01-26 15:35:49,338 - dqn - INFO - Finished episode 23; total score 370; avg score 139; epsilon 0.8911090558
2025-01-26 15:35:51,898 - dqn - INFO - Finished episode 24; total score 210; avg score 141; epsilon 0.8866535105
2025-01-26 15:35:53,355 - dqn - INFO - Finished episode 25; total score 80; avg score 139; epsilon 0.8822202429
2025-01-26 15:35:54,905 - dqn - INFO - Finished episode 26; total score 80; avg score 137; epsilon 0.8778091417
2025-01-26 15:35:57,404 - dqn - INFO - Finished episode 27; total score 180; avg score 138; epsilon 0.8734200960
2025-01-26 15:36:00,275 - dqn - INFO - Finished episode 28; total score 200; avg score 141; epsilon 0.8690529955
2025-01-26 15:36:03,300 - dqn - INFO - Finished episode 29; total score 335; avg score 147; epsilon 0.8647077306
2025-01-26 15:36:05,569 - dqn - INFO - Finished episode 30; total score 50; avg score 144; epsilon 0.8603841919
2025-01-26 15:36:07,493 - dqn - INFO - Finished episode 31; total score 50; avg score 141; epsilon 0.8560822710
2025-01-26 15:36:08,806 - dqn - INFO - Finished episode 32; total score 105; avg score 140; epsilon 0.8518018596
2025-01-26 15:36:10,913 - dqn - INFO - Finished episode 33; total score 120; avg score 139; epsilon 0.8475428503
2025-01-26 15:36:12,804 - dqn - INFO - Finished episode 34; total score 125; avg score 139; epsilon 0.8433051361
2025-01-26 15:36:14,731 - dqn - INFO - Finished episode 35; total score 120; avg score 138; epsilon 0.8390886104
2025-01-26 15:36:18,215 - dqn - INFO - Finished episode 36; total score 530; avg score 149; epsilon 0.8348931673
2025-01-26 15:36:20,758 - dqn - INFO - Finished episode 37; total score 160; avg score 149; epsilon 0.8307187015
2025-01-26 15:36:23,130 - dqn - INFO - Finished episode 38; total score 145; avg score 149; epsilon 0.8265651080
2025-01-26 15:36:26,704 - dqn - INFO - Finished episode 39; total score 460; avg score 157; epsilon 0.8224322824
2025-01-26 15:36:28,541 - dqn - INFO - Finished episode 40; total score 90; avg score 155; epsilon 0.8183201210
2025-01-26 15:36:31,360 - dqn - INFO - Finished episode 41; total score 200; avg score 156; epsilon 0.8142285204
2025-01-26 15:36:34,294 - dqn - INFO - Finished episode 42; total score 210; avg score 158; epsilon 0.8101573778
2025-01-26 15:36:36,063 - dqn - INFO - Finished episode 43; total score 90; avg score 156; epsilon 0.8061065909
2025-01-26 15:36:40,180 - dqn - INFO - Finished episode 44; total score 265; avg score 158; epsilon 0.8020760580
2025-01-26 15:36:41,819 - dqn - INFO - Finished episode 45; total score 50; avg score 156; epsilon 0.7980656777
2025-01-26 15:36:43,687 - dqn - INFO - Finished episode 46; total score 80; avg score 154; epsilon 0.7940753493
2025-01-26 15:36:44,807 - dqn - INFO - Finished episode 47; total score 45; avg score 152; epsilon 0.7901049725
2025-01-26 15:36:46,455 - dqn - INFO - Finished episode 48; total score 90; avg score 151; epsilon 0.7861544477
2025-01-26 15:36:51,327 - dqn - INFO - Finished episode 49; total score 215; avg score 152; epsilon 0.7822236754
2025-01-26 15:36:53,350 - dqn - INFO - Finished episode 50; total score 100; avg score 151; epsilon 0.7783125571
2025-01-26 15:36:55,157 - dqn - INFO - Finished episode 51; total score 105; avg score 150; epsilon 0.7744209943
2025-01-26 15:36:57,535 - dqn - INFO - Finished episode 52; total score 135; avg score 150; epsilon 0.7705488893
2025-01-26 15:36:59,670 - dqn - INFO - Finished episode 53; total score 110; avg score 149; epsilon 0.7666961449
2025-01-26 15:37:02,658 - dqn - INFO - Finished episode 54; total score 260; avg score 151; epsilon 0.7628626641
2025-01-26 15:37:04,975 - dqn - INFO - Finished episode 55; total score 85; avg score 150; epsilon 0.7590483508
2025-01-26 15:37:07,776 - dqn - INFO - Finished episode 56; total score 235; avg score 152; epsilon 0.7552531091
2025-01-26 15:37:11,384 - dqn - INFO - Finished episode 57; total score 565; avg score 159; epsilon 0.7514768435
2025-01-26 15:37:14,556 - dqn - INFO - Finished episode 58; total score 385; avg score 163; epsilon 0.7477194593
2025-01-26 15:37:17,593 - dqn - INFO - Finished episode 59; total score 410; avg score 167; epsilon 0.7439808620
2025-01-26 15:37:20,240 - dqn - INFO - Finished episode 60; total score 155; avg score 166; epsilon 0.7402609577
2025-01-26 15:37:22,287 - dqn - INFO - Finished episode 61; total score 45; avg score 165; epsilon 0.7365596529
2025-01-26 15:37:23,959 - dqn - INFO - Finished episode 62; total score 30; avg score 162; epsilon 0.7328768546
2025-01-26 15:37:26,077 - dqn - INFO - Finished episode 63; total score 110; avg score 162; epsilon 0.7292124704
2025-01-26 15:37:28,388 - dqn - INFO - Finished episode 64; total score 175; avg score 162; epsilon 0.7255664080
2025-01-26 15:37:32,907 - dqn - INFO - Finished episode 65; total score 315; avg score 164; epsilon 0.7219385760
2025-01-26 15:37:35,487 - dqn - INFO - Finished episode 66; total score 160; avg score 164; epsilon 0.7183288831
2025-01-26 15:37:38,673 - dqn - INFO - Finished episode 67; total score 255; avg score 165; epsilon 0.7147372387
2025-01-26 15:37:40,409 - dqn - INFO - Finished episode 68; total score 35; avg score 163; epsilon 0.7111635525
2025-01-26 15:37:41,599 - dqn - INFO - Finished episode 69; total score 35; avg score 162; epsilon 0.7076077347
