2025-01-26 16:33:55,403 - dqn - INFO - Hyperparameters: {'epsilon': 1.0, 'epsilon_decay': 0.995, 'epsilon_min': 0.01, 'gamma': 0.7, 'batch_size': 64, 'learning_rate': 0.03, 'target_update': 100, 'n_steps': 4}
2025-01-26 16:33:55,404 - dqn - INFO - Device: cpu
2025-01-26 16:33:57,872 - dqn - INFO - Finished episode 0; total score 215; avg score 215; epsilon 1.0000000000
2025-01-26 16:34:00,355 - dqn - INFO - Finished episode 1; total score 180; avg score 198; epsilon 0.9950000000
2025-01-26 16:34:01,595 - dqn - INFO - Finished episode 2; total score 80; avg score 158; epsilon 0.9900250000
2025-01-26 16:34:04,256 - dqn - INFO - Finished episode 3; total score 155; avg score 158; epsilon 0.9850748750
2025-01-26 16:34:06,387 - dqn - INFO - Finished episode 4; total score 105; avg score 147; epsilon 0.9801495006
2025-01-26 16:34:09,208 - dqn - INFO - Finished episode 5; total score 190; avg score 154; epsilon 0.9752487531
2025-01-26 16:34:11,364 - dqn - INFO - Finished episode 6; total score 120; avg score 149; epsilon 0.9703725094
2025-01-26 16:34:14,237 - dqn - INFO - Finished episode 7; total score 170; avg score 152; epsilon 0.9655206468
2025-01-26 16:34:17,237 - dqn - INFO - Finished episode 8; total score 235; avg score 161; epsilon 0.9606930436
2025-01-26 16:34:20,176 - dqn - INFO - Finished episode 9; total score 120; avg score 157; epsilon 0.9558895784
2025-01-26 16:34:22,203 - dqn - INFO - Finished episode 10; total score 70; avg score 149; epsilon 0.9511101305
2025-01-26 16:34:24,964 - dqn - INFO - Finished episode 11; total score 150; avg score 149; epsilon 0.9463545798
2025-01-26 16:34:26,563 - dqn - INFO - Finished episode 12; total score 80; avg score 144; epsilon 0.9416228069
2025-01-26 16:34:28,989 - dqn - INFO - Finished episode 13; total score 155; avg score 145; epsilon 0.9369146929
2025-01-26 16:34:33,126 - dqn - INFO - Finished episode 14; total score 610; avg score 176; epsilon 0.9322301194
2025-01-26 16:34:36,183 - dqn - INFO - Finished episode 15; total score 380; avg score 188; epsilon 0.9275689688
2025-01-26 16:34:38,356 - dqn - INFO - Finished episode 16; total score 120; avg score 184; epsilon 0.9229311240
2025-01-26 16:34:41,294 - dqn - INFO - Finished episode 17; total score 220; avg score 186; epsilon 0.9183164684
2025-01-26 16:34:43,858 - dqn - INFO - Finished episode 18; total score 155; avg score 185; epsilon 0.9137248860
2025-01-26 16:34:47,196 - dqn - INFO - Finished episode 19; total score 300; avg score 190; epsilon 0.9091562616
2025-01-26 16:34:49,362 - dqn - INFO - Finished episode 20; total score 110; avg score 187; epsilon 0.9046104803
2025-01-26 16:34:50,686 - dqn - INFO - Finished episode 21; total score 50; avg score 180; epsilon 0.9000874279
2025-01-26 16:34:52,076 - dqn - INFO - Finished episode 22; total score 75; avg score 176; epsilon 0.8955869907
2025-01-26 16:34:54,917 - dqn - INFO - Finished episode 23; total score 360; avg score 184; epsilon 0.8911090558
2025-01-26 16:34:57,633 - dqn - INFO - Finished episode 24; total score 210; avg score 185; epsilon 0.8866535105
2025-01-26 16:34:59,811 - dqn - INFO - Finished episode 25; total score 180; avg score 184; epsilon 0.8822202429
2025-01-26 16:35:01,903 - dqn - INFO - Finished episode 26; total score 120; avg score 182; epsilon 0.8778091417
2025-01-26 16:35:03,177 - dqn - INFO - Finished episode 27; total score 50; avg score 177; epsilon 0.8734200960
2025-01-26 16:35:06,170 - dqn - INFO - Finished episode 28; total score 155; avg score 177; epsilon 0.8690529955
2025-01-26 16:35:08,074 - dqn - INFO - Finished episode 29; total score 120; avg score 175; epsilon 0.8647077306
2025-01-26 16:35:10,405 - dqn - INFO - Finished episode 30; total score 105; avg score 172; epsilon 0.8603841919
2025-01-26 16:35:12,566 - dqn - INFO - Finished episode 31; total score 120; avg score 171; epsilon 0.8560822710
2025-01-26 16:35:15,646 - dqn - INFO - Finished episode 32; total score 210; avg score 172; epsilon 0.8518018596
2025-01-26 16:35:18,050 - dqn - INFO - Finished episode 33; total score 125; avg score 171; epsilon 0.8475428503
2025-01-26 16:35:19,393 - dqn - INFO - Finished episode 34; total score 20; avg score 166; epsilon 0.8433051361
2025-01-26 16:35:21,052 - dqn - INFO - Finished episode 35; total score 95; avg score 164; epsilon 0.8390886104
2025-01-26 16:35:23,330 - dqn - INFO - Finished episode 36; total score 110; avg score 163; epsilon 0.8348931673
2025-01-26 16:35:24,756 - dqn - INFO - Finished episode 37; total score 30; avg score 159; epsilon 0.8307187015
2025-01-26 16:35:27,896 - dqn - INFO - Finished episode 38; total score 410; avg score 166; epsilon 0.8265651080
2025-01-26 16:35:30,519 - dqn - INFO - Finished episode 39; total score 210; avg score 167; epsilon 0.8224322824
2025-01-26 16:35:33,102 - dqn - INFO - Finished episode 40; total score 135; avg score 166; epsilon 0.8183201210
2025-01-26 16:35:35,472 - dqn - INFO - Finished episode 41; total score 110; avg score 165; epsilon 0.8142285204
2025-01-26 16:35:37,249 - dqn - INFO - Finished episode 42; total score 90; avg score 163; epsilon 0.8101573778
2025-01-26 16:35:39,852 - dqn - INFO - Finished episode 43; total score 180; avg score 163; epsilon 0.8061065909
2025-01-26 16:35:42,088 - dqn - INFO - Finished episode 44; total score 110; avg score 162; epsilon 0.8020760580
2025-01-26 16:35:45,104 - dqn - INFO - Finished episode 45; total score 195; avg score 163; epsilon 0.7980656777
2025-01-26 16:35:47,170 - dqn - INFO - Finished episode 46; total score 105; avg score 162; epsilon 0.7940753493
2025-01-26 16:35:51,233 - dqn - INFO - Finished episode 47; total score 280; avg score 164; epsilon 0.7901049725
2025-01-26 16:35:53,879 - dqn - INFO - Finished episode 48; total score 210; avg score 165; epsilon 0.7861544477
2025-01-26 16:35:56,637 - dqn - INFO - Finished episode 49; total score 410; avg score 170; epsilon 0.7822236754
2025-01-26 16:35:59,509 - dqn - INFO - Finished episode 50; total score 210; avg score 171; epsilon 0.7783125571
2025-01-26 16:36:01,656 - dqn - INFO - Finished episode 51; total score 95; avg score 169; epsilon 0.7744209943
2025-01-26 16:36:04,282 - dqn - INFO - Finished episode 52; total score 155; avg score 169; epsilon 0.7705488893
2025-01-26 16:36:05,923 - dqn - INFO - Finished episode 53; total score 80; avg score 167; epsilon 0.7666961449
2025-01-26 16:36:08,449 - dqn - INFO - Finished episode 54; total score 320; avg score 170; epsilon 0.7628626641
2025-01-26 16:36:12,255 - dqn - INFO - Finished episode 55; total score 395; avg score 174; epsilon 0.7590483508
2025-01-26 16:36:13,543 - dqn - INFO - Finished episode 56; total score 20; avg score 171; epsilon 0.7552531091
2025-01-26 16:36:16,266 - dqn - INFO - Finished episode 57; total score 150; avg score 171; epsilon 0.7514768435
2025-01-26 16:36:17,624 - dqn - INFO - Finished episode 58; total score 55; avg score 169; epsilon 0.7477194593
2025-01-26 16:36:18,906 - dqn - INFO - Finished episode 59; total score 55; avg score 167; epsilon 0.7439808620
2025-01-26 16:36:22,565 - dqn - INFO - Finished episode 60; total score 240; avg score 168; epsilon 0.7402609577
2025-01-26 16:36:25,136 - dqn - INFO - Finished episode 61; total score 120; avg score 168; epsilon 0.7365596529
2025-01-26 16:36:27,594 - dqn - INFO - Finished episode 62; total score 110; avg score 167; epsilon 0.7328768546
2025-01-26 16:36:30,394 - dqn - INFO - Finished episode 63; total score 170; avg score 167; epsilon 0.7292124704
2025-01-26 16:36:32,617 - dqn - INFO - Finished episode 64; total score 180; avg score 167; epsilon 0.7255664080
